id,locality,price_cr,sqft
3688,Andheri West,6.3,1702
3689,Bandra East,5.08,1668
3690,Andheri West,4.16,1293
3691,Powai,8.1,1693
3692,Worli,5.87,1083
3693,Bandra East,4.58,1559
3694,Chembur,4.24,740
3695,Powai,7.14,781
3696,Borivali West,5.55,821
3697,Andheri West,1.75,778
3698,Chembur,4.87,975
3699,Powai,3.22,952
3700,Worli,2.28,1651
3701,Powai,3.82,884
3702,Andheri West,1.6,628
3703,Worli,6.16,691
3704,Andheri West,5.09,937
3705,Chembur,4.22,1441
3706,Worli,4.54,1231
3707,Bandra East,2.9,1353
3708,Worli,7.03,1699
3709,Borivali West,4.7,1679
3710,Powai,5.29,775
3711,Worli,7.75,869
3712,Powai,7.1,941
3713,Chembur,6.59,1311
3714,Powai,7.31,1056
3715,Andheri West,7.22,666
3716,Borivali West,4.89,1294
3717,Borivali West,3.54,1027
3718,Chembur,4.13,1641
3719,Powai,7.47,1024
3720,Andheri West,8.19,918
3721,Powai,6.21,1488
3722,Powai,7.3,1585
3723,Borivali West,2.13,1798
3724,Bandra East,2.58,834
3725,Worli,4.85,1579
3726,Powai,6.79,1742
3727,Borivali West,7.91,1707
3728,Powai,8.33,1157
3729,Powai,3.68,981
3730,Bandra East,8.16,1606
3731,Bandra East,3.71,665
3732,Andheri West,1.31,1064
3733,Chembur,6.36,1481
3734,Borivali West,1.92,614
3735,Worli,6.17,1375
3736,Worli,1.57,1347
3737,Powai,3.11,1385
3738,Powai,6.55,1091
3739,Chembur,7.11,695
3740,Powai,6.56,803
3741,Bandra East,4.05,1598
3742,Andheri West,6.31,1374
3743,Bandra East,7.71,1114
3744,Bandra East,1.72,1120
3745,Powai,1.59,1554
3746,Worli,6.78,1232
3747,Chembur,3.9,747
3748,Powai,7.94,1469
3749,Worli,4.99,602
3750,Worli,4.65,1627
3751,Bandra East,2.42,664
3752,Worli,4.14,1065
3753,Powai,1.83,1334
3754,Borivali West,3.68,1293
3755,Chembur,6.59,1591
3756,Powai,4.19,1715
3757,Andheri West,6.22,1241
3758,Worli,3.1,1265
3759,Andheri West,6.01,1291
3760,Borivali West,2.65,622
3761,Bandra East,5.7,1154
3762,Powai,1.62,1239
3763,Powai,1.8,904
3764,Borivali West,8.12,1100
3765,Bandra East,6.07,811
3766,Chembur,5.21,1043
3767,Andheri West,5.86,906
3768,Borivali West,1.61,1497
3769,Worli,1.5,1537
3770,Powai,1.66,960
3771,Bandra East,1.73,1117
3772,Andheri West,1.49,1401
3773,Powai,8.21,743
3774,Borivali West,8.1,1416
3775,Bandra East,4.0,1367
3776,Bandra East,5.82,1344
3777,Chembur,1.79,1441
3778,Powai,7.86,1665
3779,Worli,7.61,1198
3780,Chembur,3.62,1196
3781,Chembur,7.68,1023
3782,Andheri West,5.94,1678
3783,Borivali West,6.79,956
3784,Andheri West,1.25,1360
3785,Bandra East,6.13,1179
3786,Worli,3.15,784
3787,Bandra East,7.91,1235
3788,Bandra East,1.3,1342
3789,Powai,1.31,1111
3790,Bandra East,3.28,806
3791,Andheri West,8.34,1712
3792,Borivali West,4.69,774
3793,Borivali West,8.37,1710
3794,Andheri West,5.91,743
3795,Andheri West,1.99,606
3796,Andheri West,2.6,1211
3797,Borivali West,3.15,653
3798,Chembur,2.0,1098
3799,Andheri West,5.99,1245
3800,Borivali West,2.99,1737
3801,Powai,7.5,1604
3802,Andheri West,1.33,1416
3803,Bandra East,6.61,745
3804,Worli,8.38,1551
3805,Worli,3.4,1083
3806,Chembur,6.28,1099
3807,Worli,2.74,779
3808,Chembur,2.86,718
3809,Powai,6.68,1181
3810,Borivali West,2.67,1767
3811,Worli,8.22,797
3812,Andheri West,3.81,716
3813,Borivali West,2.3,1222
3814,Bandra East,6.71,1062
3815,Borivali West,2.75,1328
3816,Borivali West,6.92,1343
3817,Worli,8.45,1548
3818,Andheri West,5.65,1137
3819,Andheri West,2.26,1691
3820,Chembur,1.4,1372
3821,Bandra East,5.99,1501
3822,Chembur,6.91,1075
3823,Bandra East,2.02,1778
3824,Bandra East,2.05,1590
3825,Bandra East,5.45,1724
3826,Chembur,8.01,1175
3827,Worli,2.4,832
3828,Worli,6.02,1776
3829,Worli,8.33,1025
3830,Chembur,6.44,1419
3831,Powai,3.26,1252
3832,Borivali West,1.78,1005
3833,Powai,3.38,885
3834,Bandra East,1.74,1248
3835,Andheri West,4.12,1240
3836,Borivali West,2.87,1556
3837,Andheri West,5.73,1263
3838,Powai,2.37,810
3839,Bandra East,4.32,829
3840,Borivali West,1.89,951
3841,Powai,6.18,758
3842,Bandra East,7.71,685
3843,Chembur,2.03,1018
3844,Worli,7.9,994
3845,Andheri West,6.41,1382
3846,Andheri West,5.87,1415
3847,Bandra East,3.42,1724
3848,Powai,3.39,886
3849,Borivali West,6.85,1554
3850,Chembur,7.39,1556
3851,Worli,7.6,1193
3852,Andheri West,6.87,1483
3853,Worli,3.22,1697
3854,Worli,6.16,1210
3855,Worli,3.74,1785
3856,Chembur,7.77,1635
3857,Andheri West,4.36,1379
3858,Worli,6.57,1457
3859,Bandra East,4.15,868
3860,Chembur,4.66,841
3861,Chembur,6.32,627
3862,Chembur,5.43,1632
3863,Chembur,5.8,1605
3864,Bandra East,2.14,1198
3865,Borivali West,2.33,1337
3866,Worli,1.86,1411
3867,Chembur,5.88,1600
3868,Powai,2.11,1364
3869,Andheri West,2.7,1644
3870,Powai,8.06,824
3871,Bandra East,4.85,865
3872,Andheri West,7.38,1373
3873,Borivali West,4.08,774
3874,Powai,6.0,1341
3875,Worli,7.52,1735
3876,Worli,7.05,1725
3877,Andheri West,8.16,811
3878,Andheri West,4.63,1415
3879,Worli,4.6,1158
3880,Bandra East,8.21,1782
3881,Chembur,6.5,1348
3882,Borivali West,5.42,1316
3883,Bandra East,6.46,931
3884,Chembur,8.36,952
3885,Borivali West,7.44,944
3886,Chembur,2.05,1234
3887,Borivali West,4.59,1660
3888,Borivali West,7.96,994
3889,Worli,3.13,1736
3890,Powai,8.12,692
3891,Borivali West,6.69,1317
3892,Andheri West,5.85,1742
3893,Worli,5.06,1177
3894,Andheri West,6.55,779
3895,Borivali West,1.53,1139
3896,Borivali West,3.29,1370
3897,Andheri West,5.05,1492
3898,Andheri West,3.19,695
3899,Borivali West,4.86,880
3900,Bandra East,4.13,1534
3901,Andheri West,2.6,1431
3902,Powai,1.34,1549
3903,Borivali West,1.6,613
3904,Andheri West,3.34,667
3905,Borivali West,6.26,965
3906,Worli,7.39,1371
3907,Powai,1.63,1388
3908,Worli,3.38,1407
3909,Borivali West,7.57,1401
3910,Borivali West,3.85,1688
3911,Bandra East,1.79,1195
3912,Andheri West,5.49,1758
3913,Worli,8.31,1623
3914,Borivali West,5.17,914
3915,Borivali West,3.9,959
3916,Borivali West,5.77,899
3917,Chembur,7.78,1100
3918,Andheri West,3.37,1599
3919,Worli,1.56,1515
3920,Borivali West,1.72,1768
3921,Andheri West,6.35,712
3922,Chembur,3.0,1075
3923,Andheri West,7.45,1305
3924,Powai,5.81,1754
3925,Chembur,1.54,1254
3926,Borivali West,4.69,1359
3927,Worli,2.01,1362
3928,Borivali West,3.28,1514
3929,Bandra East,7.74,942
3930,Worli,1.22,1506
3931,Powai,2.38,1432
3932,Andheri West,3.08,1539
3933,Borivali West,5.72,1235
3934,Chembur,4.6,867
3935,Chembur,7.82,870
3936,Borivali West,3.03,1299
3937,Borivali West,3.94,761
3938,Andheri West,6.36,1491
3939,Borivali West,4.07,1372
3940,Chembur,4.83,1181
3941,Borivali West,6.51,911
3942,Worli,6.07,960
3943,Powai,7.56,855
3944,Andheri West,5.65,961
3945,Andheri West,2.17,627
3946,Andheri West,8.24,1589
3947,Borivali West,8.45,1314
3948,Andheri West,7.14,1201
3949,Powai,3.24,1352
3950,Borivali West,6.2,1744
3951,Worli,7.78,897
3952,Borivali West,2.45,881
3953,Bandra East,5.92,670
3954,Borivali West,5.85,1206
3955,Chembur,5.67,1619
3956,Chembur,2.85,688
3957,Bandra East,2.43,1589
3958,Chembur,5.9,1338
3959,Powai,1.99,1728
3960,Andheri West,5.87,1149
3961,Chembur,8.16,1748
3962,Worli,8.06,1773
3963,Chembur,4.05,619
3964,Powai,6.25,1201
3965,Powai,5.42,1171
3966,Andheri West,6.2,1285
3967,Worli,8.42,772
3968,Chembur,3.83,1556
3969,Andheri West,7.6,676
3970,Powai,2.08,646
3971,Worli,3.77,983
3972,Chembur,6.73,1522
3973,Powai,5.06,1702
3974,Powai,7.5,812
3975,Powai,7.18,800
3976,Worli,2.24,1132
3977,Powai,8.04,1118
3978,Chembur,4.83,1441
3979,Worli,6.93,1252
3980,Borivali West,2.09,1290
3981,Bandra East,1.99,682
3982,Chembur,2.23,732
3983,Borivali West,3.24,1380
3984,Borivali West,4.62,1515
3985,Chembur,5.51,1186
3986,Chembur,2.2,668
3987,Chembur,3.43,969
3988,Andheri West,8.49,778
3989,Powai,2.74,1752
3990,Borivali West,5.46,1329
3991,Borivali West,5.09,719
3992,Bandra East,7.7,950
3993,Borivali West,5.47,1630
3994,Worli,3.59,1096
3995,Worli,5.19,923
3996,Chembur,3.96,1565
3997,Powai,6.97,1103
3998,Chembur,7.2,602
3999,Powai,3.5,1459
4000,Worli,6.56,1328
4001,Bandra East,4.36,1277
4002,Powai,5.49,1393
4003,Chembur,7.52,728
4004,Andheri West,2.27,708
4005,Andheri West,4.31,1384
4006,Chembur,6.73,1683
4007,Worli,6.62,754
4008,Borivali West,5.24,1691
4009,Andheri West,4.05,1020
4010,Borivali West,5.98,744
4011,Chembur,8.31,1771
4012,Borivali West,8.43,1296
4013,Chembur,1.77,963
4014,Powai,4.88,1542
4015,Andheri West,2.96,1133
4016,Chembur,5.38,1253
4017,Powai,5.35,1697
4018,Bandra East,7.7,1314
4019,Borivali West,2.8,1444
4020,Andheri West,8.42,678
4021,Worli,1.9,889
4022,Chembur,6.25,841
4023,Chembur,6.67,1395
4024,Bandra East,7.84,1038
4025,Borivali West,7.87,1510
4026,Chembur,4.13,1499
4027,Andheri West,3.01,917
4028,Andheri West,5.6,930
4029,Powai,1.23,1701
4030,Powai,2.39,1218
4031,Powai,7.02,1057
4032,Chembur,5.44,774
4033,Borivali West,3.43,932
4034,Chembur,6.43,1655
4035,Powai,7.98,839
4036,Powai,3.73,1102
4037,Powai,3.76,1209
4038,Bandra East,5.01,942
4039,Andheri West,4.78,1093
4040,Chembur,8.28,1190
4041,Andheri West,7.92,1126
4042,Bandra East,7.6,941
4043,Andheri West,4.43,1611
4044,Worli,2.4,1559
4045,Worli,2.62,1226
4046,Chembur,7.8,1155
4047,Borivali West,3.75,923
4048,Andheri West,6.31,990
4049,Powai,7.3,1082
4050,Worli,1.82,866
4051,Bandra East,6.35,1491
4052,Andheri West,5.95,1454
4053,Chembur,1.6,1732
4054,Powai,1.82,1774
4055,Worli,1.71,806
4056,Chembur,4.14,1555
4057,Bandra East,2.33,1434
4058,Borivali West,6.76,990
4059,Borivali West,4.85,1145
4060,Chembur,4.5,871
4061,Borivali West,2.48,776
4062,Bandra East,6.49,870
4063,Chembur,7.32,768
4064,Powai,1.64,1721
4065,Chembur,2.07,1769
4066,Bandra East,1.95,721
4067,Worli,7.03,1138
4068,Borivali West,6.19,1513
4069,Andheri West,8.37,1547
4070,Powai,7.46,739
4071,Borivali West,1.76,1158
4072,Chembur,1.29,1232
4073,Borivali West,1.77,690
4074,Andheri West,3.18,1393
4075,Andheri West,5.84,1248
4076,Borivali West,1.96,1093
4077,Chembur,1.73,1226
4078,Bandra East,6.1,757
4079,Borivali West,4.2,1080
4080,Borivali West,3.34,1774
4081,Bandra East,3.8,764
4082,Andheri West,1.65,1487
4083,Andheri West,1.31,1764
4084,Worli,6.19,792
4085,Powai,7.92,1748
4086,Powai,5.01,737
4087,Borivali West,6.54,1380
4088,Borivali West,5.68,602
4089,Chembur,8.12,1462
4090,Andheri West,5.77,1784
4091,Andheri West,7.12,1717
4092,Chembur,2.05,1372
4093,Worli,6.68,1360
4094,Chembur,1.58,815
4095,Bandra East,2.58,1567
4096,Bandra East,4.2,1218
4097,Andheri West,8.18,980
4098,Borivali West,7.54,1252
4099,Andheri West,4.7,1186
4100,Powai,8.15,702
4101,Andheri West,3.91,1261
4102,Chembur,4.52,1791
4103,Andheri West,8.14,714
4104,Worli,5.63,1744
4105,Powai,7.04,961
4106,Chembur,3.45,1586
4107,Worli,5.98,742
4108,Borivali West,4.31,706
4109,Worli,4.42,980
4110,Borivali West,2.09,1700
4111,Worli,6.54,1556
4112,Worli,4.68,1184
4113,Worli,2.3,1163
4114,Bandra East,4.87,609
4115,Chembur,5.92,642
4116,Worli,4.85,1577
4117,Chembur,4.05,1584
4118,Powai,6.01,1062
4119,Bandra East,7.68,1491
4120,Worli,5.89,1156
4121,Chembur,8.42,1556
4122,Bandra East,4.23,1107
4123,Andheri West,2.4,803
4124,Worli,6.67,1160
4125,Borivali West,7.44,1602
4126,Powai,2.36,1132
4127,Worli,2.53,1476
4128,Borivali West,6.53,1581
4129,Bandra East,2.35,1433
4130,Worli,8.47,1080
4131,Powai,5.09,781
4132,Bandra East,1.28,759
4133,Andheri West,6.12,1645
4134,Powai,5.4,1011
4135,Andheri West,7.77,1498
4136,Andheri West,2.56,1519
4137,Worli,2.15,1440
4138,Bandra East,7.74,1722
4139,Borivali West,4.85,1630
4140,Chembur,3.34,1651
4141,Borivali West,4.26,1140
4142,Bandra East,4.15,939
4143,Bandra East,4.64,682
4144,Bandra East,8.38,623
4145,Worli,4.04,763
4146,Bandra East,4.01,1133
4147,Andheri West,2.93,1698
4148,Andheri West,8.39,1189
4149,Borivali West,4.94,1253
4150,Andheri West,1.65,713
4151,Andheri West,6.7,996
4152,Andheri West,6.45,1005
4153,Bandra East,7.68,1718
4154,Bandra East,3.78,1399
4155,Andheri West,1.76,1052
4156,Worli,2.54,1287
4157,Worli,3.15,1021
4158,Powai,4.77,1392
4159,Chembur,4.77,1797
4160,Bandra East,4.46,915
4161,Chembur,7.29,1276
4162,Andheri West,3.4,916
4163,Andheri West,4.14,880
4164,Chembur,7.09,721
4165,Chembur,4.33,1791
4166,Worli,6.96,1005
4167,Andheri West,3.61,1730
4168,Borivali West,4.12,1315
4169,Powai,7.49,997
4170,Borivali West,3.53,905
4171,Powai,3.48,1529
4172,Powai,3.84,874
4173,Powai,7.42,1631
4174,Chembur,1.45,1453
4175,Worli,2.03,1626
4176,Worli,1.51,791
4177,Andheri West,2.4,1535
4178,Andheri West,7.81,629
4179,Worli,2.93,943
4180,Bandra East,2.65,1766
4181,Bandra East,4.55,1031
4182,Andheri West,5.82,725
4183,Borivali West,8.25,1444
4184,Worli,2.13,1326
4185,Borivali West,8.08,1230
4186,Andheri West,5.41,1488
4187,Bandra East,4.97,788
4188,Borivali West,5.94,1783
4189,Andheri West,5.1,635
4190,Bandra East,7.24,1512
4191,Powai,5.39,1435
4192,Chembur,1.88,1614
4193,Powai,1.81,964
4194,Powai,1.32,774
4195,Chembur,7.77,667
4196,Bandra East,5.16,1394
4197,Powai,3.84,1692
4198,Borivali West,1.98,1690
4199,Chembur,7.68,683
4200,Powai,2.68,1511
4201,Borivali West,8.19,712
4202,Chembur,4.17,705
4203,Borivali West,4.09,1051
4204,Worli,6.27,1307
4205,Bandra East,3.76,1367
4206,Chembur,5.8,1248
4207,Chembur,3.71,1258
4208,Worli,8.2,899
4209,Powai,3.76,746
4210,Chembur,2.84,1486
4211,Bandra East,4.87,1011
4212,Borivali West,7.09,1009
4213,Chembur,6.14,1080
4214,Bandra East,2.6,1595
4215,Powai,1.45,1632
4216,Powai,5.11,953
4217,Powai,6.79,1675
4218,Andheri West,2.38,857
4219,Chembur,5.28,1171
4220,Worli,3.41,1023
4221,Chembur,7.17,1292
4222,Worli,3.67,948
4223,Bandra East,4.41,1583
4224,Andheri West,1.59,1017
4225,Worli,1.4,679
4226,Andheri West,3.34,1515
4227,Worli,4.96,1081
4228,Bandra East,5.19,1282
4229,Worli,3.97,1630
4230,Bandra East,6.39,1396
4231,Chembur,6.05,1274
4232,Andheri West,7.14,1501
4233,Borivali West,4.85,686
4234,Andheri West,2.96,1342
4235,Borivali West,6.81,1458
4236,Bandra East,4.64,839
4237,Worli,3.02,1341
4238,Bandra East,3.5,1066
4239,Bandra East,7.8,1154
4240,Powai,6.75,1124
4241,Worli,3.79,1566
4242,Andheri West,6.02,1099
4243,Worli,6.9,771
4244,Powai,6.71,642
4245,Andheri West,8.37,654
4246,Powai,2.8,1183
4247,Borivali West,6.56,1655
4248,Borivali West,5.09,1769
4249,Worli,6.61,1390
4250,Chembur,2.99,1098
4251,Andheri West,1.88,834
4252,Worli,4.03,761
4253,Bandra East,4.23,1656
4254,Powai,8.15,901
4255,Bandra East,6.1,958
4256,Worli,2.42,971
4257,Chembur,5.51,1619
4258,Borivali West,2.11,1700
4259,Borivali West,6.39,1447
4260,Borivali West,7.15,1171
4261,Chembur,7.92,1344
4262,Worli,7.43,1023
4263,Chembur,1.2,862
4264,Powai,3.87,1435
4265,Chembur,2.91,1034
4266,Worli,7.26,1590
4267,Worli,3.38,1042
4268,Chembur,5.23,1242
4269,Andheri West,4.48,770
4270,Powai,3.58,1293
4271,Chembur,7.07,1589
4272,Worli,5.97,737
4273,Powai,2.44,1791
4274,Powai,1.21,1526
4275,Borivali West,5.05,1117
4276,Chembur,5.35,1673
4277,Powai,7.77,697
4278,Borivali West,4.97,1306
4279,Bandra East,6.55,1313
4280,Borivali West,5.21,1277
4281,Andheri West,2.79,679
4282,Powai,8.13,1172
4283,Powai,6.09,616
4284,Powai,3.73,1343
4285,Worli,7.4,914
4286,Bandra East,1.63,1002
4287,Bandra East,4.24,1502
4288,Borivali West,6.57,1236
4289,Powai,3.32,782
4290,Bandra East,4.43,904
4291,Worli,7.38,1360
4292,Worli,3.89,1594
4293,Borivali West,8.33,797
4294,Worli,3.8,876
4295,Worli,6.04,898
4296,Bandra East,2.97,783
4297,Worli,8.28,1710
4298,Powai,1.63,759
4299,Chembur,7.6,609
4300,Worli,4.8,1657
4301,Powai,6.19,1460
4302,Andheri West,1.57,1178
4303,Powai,3.98,1419
4304,Borivali West,3.34,1303
4305,Chembur,1.22,819
4306,Chembur,2.25,896
4307,Chembur,6.42,667
4308,Worli,4.42,1175
4309,Bandra East,8.43,782
4310,Borivali West,5.4,1583
4311,Powai,4.57,1348
4312,Chembur,1.57,1211
4313,Andheri West,6.16,1118
4314,Powai,7.14,1084
4315,Bandra East,3.18,1621
4316,Bandra East,3.12,800
4317,Borivali West,4.55,685
4318,Powai,3.19,884
4319,Bandra East,3.03,1295
4320,Powai,8.12,879
4321,Chembur,8.28,1225
4322,Chembur,1.92,870
4323,Andheri West,1.74,1205
4324,Borivali West,7.25,989
4325,Worli,4.75,613
4326,Worli,1.24,1730
4327,Worli,3.08,1018
4328,Powai,4.15,1614
4329,Bandra East,4.48,1137
4330,Chembur,1.89,1141
4331,Andheri West,5.94,1433
4332,Chembur,5.34,1525
4333,Chembur,4.56,1599
4334,Borivali West,3.85,890
4335,Chembur,5.91,1746
4336,Bandra East,6.26,1548
4337,Bandra East,7.46,1057
4338,Powai,2.83,1579
4339,Worli,7.41,724
4340,Andheri West,5.87,1691
4341,Andheri West,4.86,837
4342,Bandra East,7.83,757
4343,Andheri West,2.27,1456
4344,Borivali West,2.05,987
4345,Andheri West,4.96,1278
4346,Andheri West,6.25,1570
4347,Andheri West,1.24,1260
4348,Worli,1.55,1777
4349,Powai,2.88,1060
4350,Powai,5.54,950
4351,Bandra East,3.62,1453
4352,Bandra East,8.11,1206
4353,Powai,2.7,730
4354,Andheri West,1.33,631
4355,Chembur,3.2,1396
4356,Worli,4.47,1250
4357,Powai,2.97,1069
4358,Powai,5.54,1662
4359,Chembur,4.04,1622
4360,Borivali West,4.31,1625
4361,Chembur,3.76,1107
4362,Borivali West,7.0,1124
4363,Borivali West,7.93,889
4364,Bandra East,5.27,1268
4365,Borivali West,4.14,969
4366,Bandra East,3.05,1219
4367,Chembur,6.78,1088
4368,Powai,3.84,1247
4369,Chembur,2.01,1033
4370,Andheri West,3.28,1157
4371,Bandra East,2.42,1508
4372,Worli,2.1,677
4373,Powai,4.61,1763
4374,Worli,4.22,886
4375,Worli,2.08,1729
4376,Bandra East,1.73,996
4377,Bandra East,3.45,713
4378,Worli,1.98,1236
4379,Chembur,5.53,1306
4380,Worli,6.2,1632
4381,Chembur,4.96,714
4382,Chembur,3.37,1558
4383,Worli,3.78,1284
4384,Bandra East,5.38,1788
4385,Andheri West,8.11,1499
4386,Powai,6.05,846
4387,Powai,2.21,1340
4388,Bandra East,4.44,1366
4389,Worli,8.36,1491
4390,Borivali West,7.6,1776
4391,Worli,8.31,1746
4392,Worli,5.91,1072
4393,Borivali West,1.29,714
4394,Worli,6.1,858
4395,Powai,6.81,730
4396,Andheri West,3.6,695
4397,Bandra East,7.71,1349
4398,Worli,6.0,624
4399,Bandra East,3.98,1531
4400,Worli,6.7,673
4401,Worli,4.46,986
4402,Worli,6.96,876
4403,Chembur,5.31,713
4404,Borivali West,1.36,1112
4405,Worli,2.56,1456
4406,Bandra East,7.96,1139
4407,Worli,3.42,718
4408,Borivali West,7.66,971
4409,Worli,7.99,1571
4410,Borivali West,3.66,797
4411,Borivali West,3.41,649
4412,Andheri West,3.88,1194
4413,Chembur,3.24,1001
4414,Worli,3.96,1521
4415,Powai,6.96,1439
4416,Worli,1.56,1706
4417,Andheri West,3.49,785
4418,Powai,4.09,1638
4419,Worli,4.71,852
4420,Bandra East,6.93,1482
4421,Borivali West,6.47,1491
4422,Borivali West,2.71,1569
4423,Chembur,6.58,1166
4424,Powai,4.7,1758
4425,Chembur,1.45,1262
4426,Powai,7.79,651
4427,Chembur,7.92,802
4428,Borivali West,1.93,1189
4429,Worli,4.4,1625
4430,Worli,4.81,1166
4431,Andheri West,4.65,1402
4432,Bandra East,2.87,649
4433,Bandra East,7.59,1706
4434,Bandra East,2.11,1136
4435,Chembur,3.45,804
4436,Bandra East,4.91,1013
4437,Worli,4.24,1312
4438,Chembur,5.53,1793
4439,Worli,4.67,908
4440,Bandra East,4.25,1229
4441,Chembur,3.76,1668
4442,Chembur,4.19,668
4443,Andheri West,5.11,1705
4444,Andheri West,4.84,1721
4445,Bandra East,7.99,1750
4446,Borivali West,1.51,1446
4447,Bandra East,4.42,759
4448,Borivali West,5.7,606
4449,Borivali West,5.21,910
4450,Powai,1.72,1157
4451,Chembur,5.47,1262
4452,Borivali West,5.41,655
4453,Bandra East,3.51,642
4454,Borivali West,7.99,718
4455,Bandra East,4.16,721
4456,Andheri West,4.29,1056
4457,Powai,7.32,1594
4458,Andheri West,3.75,1314
4459,Worli,4.91,604
4460,Powai,3.13,647
4461,Powai,6.21,621
4462,Andheri West,4.4,673
4463,Borivali West,3.03,1615
4464,Andheri West,2.82,1056
4465,Powai,4.74,1509
4466,Bandra East,8.07,1624
4467,Chembur,4.04,1603
4468,Chembur,6.71,707
4469,Borivali West,5.26,1009
4470,Andheri West,4.98,1084
4471,Bandra East,6.71,758
4472,Bandra East,6.63,1637
4473,Chembur,7.11,1657
4474,Andheri West,1.21,669
4475,Borivali West,4.09,852
4476,Bandra East,2.95,711
4477,Worli,3.02,885
4478,Chembur,8.1,1591
4479,Bandra East,8.33,1422
4480,Worli,3.15,632
4481,Powai,1.78,1781
4482,Andheri West,3.63,1200
4483,Andheri West,8.2,1687
4484,Borivali West,7.59,1221
4485,Powai,4.78,1490
4486,Chembur,4.07,987
4487,Chembur,4.31,652
4488,Borivali West,6.92,727
4489,Worli,1.44,1382
4490,Chembur,7.87,1744
4491,Powai,6.08,1734
4492,Bandra East,4.04,1522
4493,Bandra East,6.06,921
4494,Bandra East,3.77,764
4495,Bandra East,2.08,1356
4496,Worli,4.08,1271
4497,Andheri West,6.99,981
4498,Powai,6.41,1428
4499,Worli,3.87,1783
4500,Worli,7.93,1656
4501,Worli,4.49,1028
4502,Borivali West,8.46,903
4503,Bandra East,2.72,658
4504,Chembur,8.16,1507
4505,Worli,5.87,1712
4506,Andheri West,4.93,1014
4507,Chembur,5.91,1418
4508,Powai,1.45,702
4509,Borivali West,4.35,1081
4510,Powai,7.35,691
4511,Chembur,3.46,1722
4512,Bandra East,8.34,1504
4513,Borivali West,8.3,816
4514,Andheri West,2.16,1093
4515,Bandra East,6.99,964
4516,Andheri West,6.73,1637
4517,Borivali West,3.14,1502
4518,Bandra East,4.39,989
4519,Worli,2.23,714
4520,Powai,7.86,1415
4521,Borivali West,3.66,1237
4522,Borivali West,6.04,1011
4523,Andheri West,4.27,674
4524,Powai,3.28,813
4525,Andheri West,6.05,1505
4526,Bandra East,7.94,809
4527,Powai,3.64,1272
4528,Borivali West,7.9,1647
4529,Andheri West,3.66,985
4530,Powai,3.52,1598
4531,Powai,6.27,1481
4532,Bandra East,2.6,1678
4533,Chembur,5.05,983
4534,Borivali West,6.84,1761
4535,Worli,1.61,1653
4536,Chembur,7.68,1431
4537,Andheri West,4.11,1778
4538,Chembur,4.75,1094
4539,Powai,5.01,1381
4540,Bandra East,4.72,1456
4541,Powai,2.19,906
4542,Andheri West,6.36,1385
4543,Bandra East,5.78,1670
4544,Worli,2.76,712
4545,Bandra East,2.37,1165
4546,Bandra East,1.6,1323
4547,Borivali West,6.77,1582
4548,Chembur,7.62,1685
4549,Worli,4.9,734
4550,Chembur,7.21,1546
4551,Borivali West,5.06,1714
4552,Bandra East,6.54,963
4553,Worli,4.78,1191
4554,Bandra East,1.94,726
4555,Borivali West,5.29,1505
4556,Worli,8.2,1110
4557,Powai,2.67,803
4558,Borivali West,2.46,1360
4559,Andheri West,1.78,1163
4560,Worli,6.38,1678
4561,Chembur,4.05,731
4562,Chembur,3.27,1485
4563,Powai,4.79,1149
4564,Powai,7.14,1198
4565,Powai,7.99,834
4566,Chembur,8.29,998
4567,Powai,5.63,1599
4568,Andheri West,7.21,1190
4569,Chembur,2.78,906
4570,Bandra East,3.11,1001
4571,Andheri West,4.46,1498
4572,Borivali West,5.0,1685
4573,Bandra East,8.37,684
4574,Chembur,6.01,1791
4575,Powai,7.1,1119
4576,Worli,5.72,1095
4577,Chembur,7.62,1230
4578,Worli,8.16,1607
4579,Chembur,5.39,1600
4580,Chembur,4.47,766
4581,Worli,1.64,1403
4582,Borivali West,3.76,719
4583,Powai,2.0,1565
4584,Chembur,6.45,1590
4585,Powai,3.33,939
4586,Powai,4.47,702
4587,Worli,3.69,1310
4588,Worli,6.61,944
4589,Andheri West,1.48,975
4590,Chembur,8.47,1199
4591,Borivali West,2.11,1099
4592,Powai,4.78,1401
4593,Powai,1.56,1291
4594,Borivali West,6.84,1652
4595,Worli,2.04,714
4596,Chembur,2.29,1510
