id,locality,price_cr,sqft
3191,Bandra East,7.12,905
3192,Bandra East,7.31,1726
3193,Andheri West,7.0,741
3194,Chembur,6.34,1556
3195,Powai,4.97,1077
3196,Bandra East,7.16,1671
3197,Andheri West,1.88,1029
3198,Chembur,7.18,1143
3199,Chembur,2.73,774
3200,Worli,7.58,684
3201,Andheri West,2.83,1023
3202,Andheri West,7.78,623
3203,Worli,4.38,1164
3204,Borivali West,2.39,741
3205,Borivali West,7.72,1354
3206,Worli,2.26,764
3207,Bandra East,8.38,1228
3208,Bandra East,2.06,1004
3209,Andheri West,5.91,1750
3210,Worli,8.28,1307
3211,Borivali West,6.85,857
3212,Bandra East,6.53,1375
3213,Borivali West,4.86,1145
3214,Powai,3.6,1726
3215,Chembur,2.47,1207
3216,Worli,1.93,1094
3217,Powai,5.03,1322
3218,Andheri West,3.72,1799
3219,Bandra East,7.34,1037
3220,Worli,7.16,1728
3221,Andheri West,2.45,1189
3222,Chembur,6.71,1202
3223,Bandra East,6.6,1759
3224,Powai,6.23,761
3225,Chembur,5.2,1404
3226,Worli,2.16,621
3227,Borivali West,7.45,1427
3228,Worli,5.55,1302
3229,Powai,6.79,1203
3230,Bandra East,4.25,1454
3231,Worli,5.9,768
3232,Worli,8.32,1757
3233,Powai,7.69,1103
3234,Worli,1.7,1199
3235,Borivali West,1.54,803
3236,Borivali West,2.72,1299
3237,Chembur,4.32,1123
3238,Andheri West,8.09,1555
3239,Powai,6.39,1608
3240,Andheri West,7.23,1112
3241,Andheri West,3.93,738
3242,Andheri West,7.78,1736
3243,Chembur,5.28,1090
3244,Worli,8.23,1368
3245,Borivali West,8.12,1535
3246,Worli,3.74,1174
3247,Powai,3.05,1401
3248,Andheri West,5.85,1420
3249,Andheri West,1.78,1120
3250,Andheri West,8.42,1669
3251,Andheri West,7.91,713
3252,Borivali West,1.87,1378
3253,Borivali West,2.66,1780
3254,Powai,1.41,883
3255,Chembur,4.76,1635
3256,Powai,5.61,1497
3257,Borivali West,8.27,1390
3258,Powai,8.42,668
3259,Borivali West,4.54,840
3260,Chembur,1.8,1708
3261,Bandra East,3.22,702
3262,Chembur,6.51,1589
3263,Powai,1.79,1133
3264,Worli,7.0,1332
3265,Andheri West,7.47,1771
3266,Chembur,7.53,1651
3267,Powai,3.58,1091
3268,Chembur,2.03,1113
3269,Andheri West,6.79,609
3270,Borivali West,2.41,1651
3271,Andheri West,3.07,949
3272,Chembur,6.72,1492
3273,Powai,5.3,983
3274,Chembur,5.35,1031
3275,Powai,1.51,1105
3276,Worli,3.49,804
3277,Borivali West,4.14,1204
3278,Bandra East,1.93,1510
3279,Borivali West,8.42,1660
3280,Bandra East,6.79,1468
3281,Powai,3.67,1111
3282,Bandra East,4.14,1389
3283,Andheri West,3.23,925
3284,Chembur,2.25,1547
3285,Powai,3.0,789
3286,Chembur,3.22,1589
3287,Powai,4.04,1634
3288,Chembur,3.37,1006
3289,Chembur,1.2,749
3290,Bandra East,5.61,882
3291,Borivali West,2.31,1106
3292,Chembur,7.03,1623
3293,Powai,4.15,750
3294,Chembur,2.57,869
3295,Bandra East,8.08,1263
3296,Powai,8.11,1350
3297,Borivali West,1.45,1652
3298,Chembur,3.65,737
3299,Borivali West,1.95,934
3300,Andheri West,5.8,1794
3301,Andheri West,6.13,742
3302,Borivali West,6.05,1410
3303,Powai,2.75,1180
3304,Borivali West,5.83,1073
3305,Bandra East,6.72,1023
3306,Borivali West,5.99,1049
3307,Bandra East,3.9,1649
3308,Andheri West,8.17,1721
3309,Worli,4.02,1106
3310,Bandra East,7.61,1475
3311,Chembur,5.95,1302
3312,Chembur,4.99,1080
3313,Chembur,6.31,691
3314,Andheri West,4.38,917
3315,Worli,6.44,796
3316,Bandra East,3.05,918
3317,Worli,7.98,1204
3318,Andheri West,7.82,790
3319,Powai,5.02,1624
3320,Powai,6.56,698
3321,Powai,2.58,857
3322,Andheri West,2.43,1487
3323,Worli,4.23,1209
3324,Andheri West,6.21,793
3325,Andheri West,1.79,1711
3326,Chembur,5.48,1708
3327,Andheri West,4.67,1111
3328,Borivali West,1.43,1056
3329,Borivali West,6.3,1379
3330,Worli,5.29,1139
3331,Borivali West,3.89,1355
3332,Borivali West,3.69,971
3333,Worli,8.19,962
3334,Borivali West,2.85,737
3335,Andheri West,4.48,1129
3336,Chembur,7.59,635
3337,Worli,3.26,1108
3338,Andheri West,4.09,1635
3339,Andheri West,4.45,1351
3340,Chembur,4.68,841
3341,Worli,8.22,1354
3342,Chembur,4.4,1385
3343,Bandra East,7.03,1113
3344,Borivali West,5.6,1675
3345,Chembur,6.71,606
3346,Bandra East,8.31,1215
3347,Borivali West,8.33,1734
3348,Bandra East,1.59,1308
3349,Bandra East,1.95,1044
3350,Powai,1.66,1055
3351,Andheri West,5.44,859
3352,Powai,5.59,895
3353,Bandra East,2.65,1759
3354,Chembur,5.17,1311
3355,Andheri West,2.22,1538
3356,Borivali West,6.12,924
3357,Worli,4.07,1350
3358,Powai,8.47,1313
3359,Bandra East,3.05,1567
3360,Worli,3.29,975
3361,Worli,1.93,1123
3362,Powai,6.52,1546
3363,Borivali West,4.77,780
3364,Bandra East,8.05,1537
3365,Andheri West,4.48,1044
3366,Chembur,7.97,961
3367,Bandra East,4.32,1746
3368,Andheri West,8.0,1486
3369,Andheri West,3.46,1627
3370,Chembur,8.28,1398
3371,Borivali West,5.41,1426
3372,Borivali West,8.05,1266
3373,Worli,7.48,1128
3374,Borivali West,6.6,646
3375,Andheri West,4.21,1158
3376,Bandra East,4.05,978
3377,Andheri West,2.57,1164
3378,Chembur,2.99,872
3379,Worli,5.58,1139
3380,Andheri West,7.07,776
3381,Powai,7.82,679
3382,Worli,5.09,1668
3383,Powai,1.24,1731
3384,Chembur,5.69,1192
3385,Bandra East,5.46,1704
3386,Andheri West,5.49,1764
3387,Bandra East,6.42,1265
3388,Chembur,3.01,912
3389,Worli,3.22,1548
3390,Borivali West,4.82,1015
3391,Bandra East,4.85,1331
3392,Chembur,3.09,1244
3393,Borivali West,2.21,1629
3394,Powai,4.94,1067
3395,Worli,3.9,1781
3396,Worli,2.94,1498
3397,Chembur,3.88,1397
3398,Andheri West,3.41,1791
3399,Chembur,3.29,1466
3400,Chembur,5.99,733
3401,Andheri West,7.47,818
3402,Chembur,6.08,1790
3403,Bandra East,3.92,615
3404,Powai,4.97,1465
3405,Bandra East,7.17,1354
3406,Powai,8.01,989
3407,Powai,6.1,1282
3408,Bandra East,4.09,662
3409,Worli,6.9,904
3410,Bandra East,6.23,822
3411,Borivali West,7.23,1349
3412,Borivali West,6.99,1497
3413,Bandra East,3.46,1578
3414,Borivali West,7.71,1027
3415,Bandra East,2.08,1110
3416,Andheri West,7.57,1798
3417,Andheri West,3.7,1269
3418,Borivali West,3.21,1655
3419,Chembur,6.0,1726
3420,Andheri West,1.97,975
3421,Borivali West,7.85,721
3422,Andheri West,2.1,904
3423,Bandra East,6.7,1118
3424,Powai,2.12,1077
3425,Chembur,3.01,636
3426,Borivali West,1.33,1241
3427,Borivali West,2.39,603
3428,Andheri West,4.0,1779
3429,Powai,2.02,1114
3430,Powai,6.03,765
3431,Chembur,4.65,1364
3432,Powai,3.24,1751
3433,Chembur,6.84,950
3434,Bandra East,6.35,1636
3435,Chembur,3.32,1646
3436,Borivali West,5.33,878
3437,Bandra East,7.48,1728
3438,Chembur,6.69,1478
3439,Borivali West,8.02,1240
3440,Chembur,6.01,1727
3441,Worli,4.91,885
3442,Bandra East,7.95,796
3443,Worli,3.59,1470
3444,Worli,1.94,1014
3445,Chembur,4.3,814
3446,Worli,7.99,981
3447,Worli,2.35,1031
3448,Borivali West,6.05,793
3449,Worli,4.35,1175
3450,Worli,3.12,823
3451,Andheri West,6.38,1389
3452,Bandra East,6.43,1755
3453,Borivali West,2.75,1437
3454,Chembur,3.72,1717
3455,Bandra East,1.85,1693
3456,Borivali West,6.51,1725
3457,Andheri West,6.05,1452
3458,Chembur,8.24,1629
3459,Bandra East,4.83,819
3460,Chembur,2.31,1366
3461,Worli,2.86,700
3462,Borivali West,2.3,1400
3463,Borivali West,5.78,1566
3464,Powai,1.7,1547
3465,Worli,2.51,1620
3466,Bandra East,5.52,1335
3467,Andheri West,3.46,889
3468,Chembur,4.37,654
3469,Chembur,5.82,1147
3470,Borivali West,3.07,1350
3471,Andheri West,4.44,1049
3472,Powai,8.05,1343
3473,Bandra East,7.35,1635
3474,Powai,8.1,871
3475,Andheri West,7.87,775
3476,Borivali West,3.09,935
3477,Borivali West,6.73,1288
3478,Worli,6.32,853
3479,Worli,6.48,1533
3480,Borivali West,6.75,1374
3481,Powai,1.47,1502
3482,Andheri West,1.33,1283
3483,Chembur,8.45,1108
3484,Andheri West,1.51,1023
3485,Worli,6.68,1791
3486,Bandra East,4.05,1370
3487,Andheri West,5.51,1070
3488,Borivali West,7.99,878
3489,Chembur,5.43,1298
3490,Bandra East,3.68,1341
3491,Powai,1.48,1234
3492,Bandra East,7.39,1428
3493,Worli,8.4,1093
3494,Borivali West,8.38,1442
3495,Andheri West,2.62,1346
3496,Andheri West,6.33,1257
3497,Andheri West,8.2,1503
3498,Powai,5.61,939
3499,Borivali West,7.3,1086
3500,Chembur,1.48,1776
3501,Andheri West,6.14,863
3502,Chembur,3.27,1321
3503,Bandra East,4.83,828
3504,Borivali West,3.41,1283
3505,Powai,2.91,1171
3506,Powai,7.78,1555
3507,Bandra East,3.37,1747
3508,Worli,6.2,1700
3509,Borivali West,3.13,1401
3510,Powai,8.04,1533
3511,Borivali West,2.75,1495
3512,Andheri West,4.01,1690
3513,Worli,3.44,731
3514,Chembur,3.04,1454
3515,Powai,3.58,1600
3516,Bandra East,4.72,1798
3517,Chembur,1.67,1622
3518,Powai,6.3,1256
3519,Chembur,6.79,1479
3520,Andheri West,2.98,1763
3521,Worli,7.73,754
3522,Andheri West,1.53,787
3523,Borivali West,4.32,1740
3524,Chembur,6.39,976
3525,Powai,2.8,844
3526,Chembur,5.51,1152
3527,Chembur,4.01,1196
3528,Andheri West,1.98,1639
3529,Chembur,4.03,1742
3530,Bandra East,1.51,1488
3531,Borivali West,2.85,930
3532,Chembur,3.73,699
3533,Andheri West,7.68,1239
3534,Andheri West,2.95,1607
3535,Andheri West,1.3,1094
3536,Chembur,4.41,1362
3537,Bandra East,2.17,998
3538,Worli,7.51,904
3539,Chembur,3.78,1158
3540,Worli,7.06,1736
3541,Worli,6.77,1584
3542,Chembur,1.57,1676
3543,Borivali West,2.45,1128
3544,Worli,1.79,1444
3545,Borivali West,5.25,666
3546,Bandra East,1.34,1645
3547,Borivali West,4.63,1226
3548,Worli,2.31,1213
3549,Chembur,6.13,773
3550,Andheri West,4.77,649
3551,Chembur,8.16,754
3552,Powai,7.69,1099
3553,Chembur,5.81,1161
3554,Borivali West,4.04,711
3555,Worli,2.04,640
3556,Bandra East,1.53,1215
3557,Borivali West,2.59,1495
3558,Worli,6.21,1310
3559,Chembur,1.27,886
3560,Powai,3.55,1657
3561,Bandra East,6.64,1432
3562,Powai,1.79,1783
3563,Worli,3.47,1052
3564,Andheri West,3.41,1455
3565,Chembur,7.71,604
3566,Borivali West,2.04,1040
3567,Andheri West,3.55,1446
3568,Worli,2.71,1359
3569,Powai,2.85,962
3570,Andheri West,3.12,610
3571,Bandra East,1.84,1290
3572,Chembur,7.39,1486
3573,Borivali West,3.84,971
3574,Andheri West,6.22,1719
3575,Powai,1.58,1449
3576,Powai,6.85,651
3577,Chembur,4.14,1465
3578,Chembur,1.75,967
3579,Bandra East,5.78,1392
3580,Worli,2.35,760
3581,Chembur,5.29,1572
3582,Worli,2.37,880
3583,Borivali West,4.06,1723
3584,Borivali West,4.45,1405
3585,Chembur,7.76,1608
3586,Powai,3.94,1785
3587,Chembur,4.01,1029
3588,Chembur,3.13,1181
3589,Chembur,4.91,1334
3590,Bandra East,8.31,1775
3591,Worli,5.98,1426
3592,Powai,3.49,692
3593,Andheri West,1.58,1736
3594,Borivali West,4.78,1596
3595,Powai,3.23,1657
3596,Andheri West,3.47,1232
3597,Andheri West,8.0,1663
3598,Chembur,2.72,1768
3599,Powai,4.75,1661
3600,Andheri West,1.28,1740
3601,Andheri West,7.69,1365
3602,Bandra East,7.83,1540
3603,Worli,3.61,660
3604,Chembur,5.41,1296
3605,Borivali West,3.95,1721
3606,Worli,1.85,1762
3607,Worli,5.15,760
3608,Bandra East,2.42,1153
3609,Chembur,7.75,850
3610,Worli,8.33,1002
3611,Bandra East,7.18,1386
3612,Bandra East,5.45,974
3613,Borivali West,8.31,789
3614,Chembur,4.75,1248
3615,Andheri West,5.4,1593
3616,Bandra East,1.7,842
3617,Chembur,2.45,1123
3618,Worli,2.35,1228
3619,Worli,5.29,1003
3620,Borivali West,5.26,1462
3621,Worli,2.02,1056
3622,Chembur,7.36,1795
3623,Chembur,5.04,1311
3624,Bandra East,2.57,1342
3625,Andheri West,5.97,1561
3626,Bandra East,1.86,1592
3627,Powai,2.69,1074
3628,Bandra East,3.25,648
3629,Powai,7.49,1318
3630,Bandra East,6.02,1403
3631,Powai,2.91,1580
3632,Andheri West,7.2,1344
3633,Bandra East,7.69,1007
3634,Worli,1.3,1021
3635,Powai,8.07,1484
3636,Andheri West,2.68,995
3637,Bandra East,5.01,1642
3638,Powai,2.59,1497
3639,Borivali West,1.29,1041
3640,Worli,7.54,798
3641,Powai,5.06,1040
3642,Andheri West,2.26,1431
3643,Borivali West,2.73,934
3644,Bandra East,5.78,1647
3645,Andheri West,6.69,732
3646,Bandra East,1.99,1766
3647,Powai,7.37,635
3648,Powai,1.9,1163
3649,Andheri West,1.66,1703
3650,Chembur,3.09,1516
3651,Borivali West,3.52,1285
3652,Bandra East,5.65,1182
3653,Borivali West,3.56,615
3654,Andheri West,1.66,1670
3655,Borivali West,7.23,917
3656,Powai,6.38,866
3657,Bandra East,3.99,1467
3658,Bandra East,7.04,924
3659,Borivali West,7.61,1250
3660,Andheri West,2.67,1038
3661,Andheri West,1.44,1041
3662,Bandra East,7.41,1361
3663,Worli,6.61,957
3664,Borivali West,3.01,1616
3665,Worli,2.5,1626
3666,Borivali West,1.82,1737
3667,Borivali West,1.83,1534
3668,Powai,1.41,1084
3669,Bandra East,6.11,1731
3670,Bandra East,4.98,1490
3671,Worli,8.16,1070
3672,Powai,8.45,1341
3673,Chembur,1.43,1564
3674,Worli,6.75,628
3675,Worli,5.24,1235
3676,Borivali West,2.86,1397
3677,Powai,2.34,810
3678,Bandra East,7.64,1791
3679,Worli,3.87,1046
3680,Bandra East,3.83,1774
3681,Worli,4.05,1304
3682,Powai,6.9,600
3683,Borivali West,5.71,946
3684,Borivali West,3.9,1573
3685,Powai,7.12,877
3686,Powai,1.66,695
3687,Chembur,4.62,1467
3688,Andheri West,7.04,659
3689,Powai,1.55,1258
3690,Powai,5.62,1579
3691,Powai,6.31,1512
3692,Chembur,5.63,1291
3693,Bandra East,6.33,1579
3694,Powai,4.25,789
3695,Worli,2.23,713
3696,Borivali West,3.54,1626
3697,Borivali West,6.46,1592
3698,Borivali West,6.34,1539
3699,Bandra East,6.97,917
3700,Bandra East,7.27,955
3701,Worli,4.93,1222
3702,Bandra East,5.85,626
3703,Chembur,5.53,1483
3704,Chembur,3.58,1799
3705,Andheri West,3.16,973
3706,Andheri West,1.25,1507
3707,Powai,8.13,670
3708,Chembur,5.63,1458
3709,Powai,3.68,1569
3710,Powai,7.62,1535
3711,Chembur,5.4,1323
3712,Worli,7.31,1723
3713,Bandra East,6.57,1319
3714,Borivali West,2.39,1266
3715,Bandra East,2.78,968
3716,Bandra East,1.43,637
3717,Powai,3.59,652
3718,Powai,1.68,954
3719,Worli,2.55,713
3720,Powai,2.04,827
3721,Chembur,3.0,1260
3722,Chembur,7.13,866
3723,Chembur,7.84,1393
3724,Powai,2.79,1525
3725,Andheri West,4.28,1793
3726,Worli,3.99,1067
3727,Andheri West,7.18,1463
3728,Powai,4.4,1648
3729,Powai,2.98,1625
3730,Worli,8.1,1645
3731,Borivali West,4.33,1139
3732,Worli,5.73,1614
3733,Bandra East,8.07,613
3734,Andheri West,3.76,1689
3735,Bandra East,1.69,1633
3736,Bandra East,5.83,681
3737,Andheri West,1.89,1507
3738,Andheri West,6.74,1541
3739,Andheri West,6.57,668
3740,Chembur,1.3,1441
3741,Worli,7.18,1259
3742,Powai,2.98,1557
3743,Chembur,6.21,986
3744,Bandra East,7.19,1459
3745,Chembur,2.92,1614
3746,Powai,7.65,964
3747,Bandra East,7.09,1566
3748,Chembur,2.59,770
3749,Borivali West,7.76,1431
3750,Worli,8.21,729
3751,Powai,4.45,1530
3752,Bandra East,1.33,977
3753,Borivali West,6.86,817
3754,Bandra East,4.82,1318
3755,Worli,1.21,1781
3756,Andheri West,2.35,765
3757,Worli,6.33,616
3758,Borivali West,7.9,1694
3759,Chembur,3.66,1307
3760,Powai,5.26,923
3761,Andheri West,7.42,1154
3762,Andheri West,2.76,615
3763,Worli,2.94,1626
3764,Bandra East,5.03,1082
3765,Borivali West,1.3,782
3766,Bandra East,7.94,839
3767,Borivali West,1.26,1702
3768,Bandra East,8.2,845
3769,Borivali West,2.61,1051
3770,Bandra East,1.95,1111
3771,Worli,2.21,1139
3772,Borivali West,3.92,1002
3773,Worli,7.64,1078
3774,Chembur,8.12,1387
3775,Chembur,3.4,1240
3776,Borivali West,4.94,1627
3777,Chembur,4.52,1234
3778,Chembur,8.35,1289
3779,Bandra East,2.57,1343
3780,Powai,3.37,1635
3781,Chembur,2.65,1107
3782,Powai,6.14,1139
3783,Bandra East,8.12,1629
3784,Worli,4.47,621
3785,Worli,4.05,931
3786,Worli,8.5,1037
3787,Borivali West,2.73,1175
3788,Worli,5.93,1182
3789,Chembur,6.95,1227
3790,Borivali West,4.05,1430
3791,Andheri West,8.05,1001
3792,Worli,2.54,985
3793,Bandra East,6.99,1656
3794,Powai,6.71,1676
3795,Andheri West,3.66,1656
3796,Powai,4.54,1502
3797,Powai,5.33,1286
3798,Bandra East,3.33,1179
3799,Borivali West,7.24,1217
3800,Chembur,2.68,1262
3801,Powai,7.26,881
3802,Borivali West,1.31,1758
3803,Powai,3.11,1527
3804,Chembur,1.87,1068
3805,Andheri West,7.36,1679
3806,Worli,7.85,737
3807,Andheri West,8.3,723
3808,Bandra East,2.08,673
3809,Powai,7.58,709
3810,Chembur,1.57,843
3811,Powai,8.15,804
3812,Powai,6.67,1511
3813,Powai,3.23,1171
3814,Bandra East,3.45,891
3815,Chembur,6.5,1332
3816,Bandra East,8.18,989
3817,Chembur,1.74,1018
3818,Bandra East,1.94,1226
3819,Bandra East,5.46,1260
3820,Chembur,2.94,1046
3821,Chembur,5.42,1291
3822,Powai,3.87,817
3823,Worli,2.19,890
3824,Andheri West,1.3,1262
3825,Chembur,4.22,1019
3826,Chembur,5.15,660
3827,Borivali West,6.99,737
3828,Worli,2.24,983
3829,Andheri West,6.09,1206
3830,Borivali West,3.64,1760
3831,Bandra East,3.35,877
3832,Worli,6.03,1185
3833,Chembur,2.3,822
3834,Worli,8.33,1399
3835,Bandra East,8.21,904
3836,Chembur,4.6,965
3837,Worli,3.28,1131
3838,Borivali West,1.3,696
3839,Powai,5.25,1091
3840,Chembur,4.93,1492
3841,Andheri West,5.94,907
3842,Powai,5.91,1375
3843,Borivali West,8.24,1474
3844,Borivali West,6.72,1788
3845,Borivali West,2.96,1364
3846,Andheri West,3.75,1004
3847,Andheri West,4.99,1184
3848,Borivali West,7.42,980
3849,Powai,5.63,717
3850,Powai,7.64,1727
3851,Bandra East,5.54,1591
3852,Andheri West,2.16,1254
3853,Powai,2.31,1399
3854,Powai,3.45,1021
3855,Andheri West,7.64,1496
3856,Powai,1.4,1711
3857,Bandra East,4.75,1331
3858,Andheri West,5.87,849
3859,Worli,5.08,814
3860,Powai,6.97,869
3861,Andheri West,2.59,1687
3862,Powai,1.3,1027
3863,Andheri West,7.98,1690
3864,Chembur,5.66,1758
3865,Bandra East,4.96,1374
3866,Worli,8.07,925
3867,Worli,2.78,1219
3868,Powai,3.05,1241
3869,Powai,1.98,1447
3870,Worli,8.4,1358
3871,Bandra East,4.46,770
3872,Andheri West,2.95,1158
3873,Bandra East,4.27,979
3874,Andheri West,3.41,1320
3875,Worli,2.71,1384
3876,Chembur,6.78,758
3877,Bandra East,3.2,655
3878,Borivali West,3.8,1638
3879,Chembur,6.59,1069
3880,Worli,1.93,1233
3881,Bandra East,7.64,1520
3882,Powai,1.54,822
3883,Andheri West,3.85,1155
3884,Chembur,4.24,1678
3885,Worli,3.01,709
3886,Bandra East,7.66,1105
3887,Bandra East,3.76,1080
3888,Bandra East,5.31,915
3889,Borivali West,5.89,898
3890,Powai,6.47,979
3891,Powai,4.63,1371
3892,Worli,7.66,1203
3893,Bandra East,5.0,1777
3894,Bandra East,2.92,1448
3895,Chembur,3.07,1169
3896,Bandra East,4.58,1019
3897,Worli,1.36,721
3898,Worli,6.76,924
3899,Andheri West,4.07,1521
3900,Worli,4.34,723
3901,Borivali West,6.72,919
3902,Bandra East,2.07,1038
3903,Worli,1.79,1773
3904,Borivali West,2.38,971
3905,Worli,5.28,1412
3906,Powai,3.35,970
3907,Powai,3.26,696
3908,Bandra East,3.36,950
3909,Andheri West,3.81,961
3910,Powai,3.81,778
3911,Bandra East,6.48,1291
3912,Andheri West,7.76,1473
3913,Andheri West,6.38,1258
3914,Borivali West,6.68,746
3915,Bandra East,1.22,1726
3916,Worli,5.55,756
3917,Bandra East,1.46,1012
3918,Powai,3.65,890
3919,Bandra East,6.24,840
3920,Chembur,5.5,1285
3921,Andheri West,2.35,1676
3922,Worli,6.51,826
3923,Borivali West,5.13,1782
3924,Chembur,3.73,1780
3925,Andheri West,3.58,724
3926,Andheri West,4.96,947
3927,Worli,5.37,1472
3928,Worli,2.77,1366
3929,Borivali West,3.44,1455
3930,Worli,3.96,855
3931,Chembur,7.25,1779
3932,Bandra East,3.12,1178
3933,Powai,6.4,937
3934,Borivali West,1.64,690
3935,Chembur,3.51,816
3936,Borivali West,5.62,1791
3937,Andheri West,5.74,1541
3938,Bandra East,7.16,1015
3939,Bandra East,5.33,1006
3940,Bandra East,8.48,1303
3941,Bandra East,6.46,1273
3942,Powai,7.94,732
3943,Powai,2.07,1765
3944,Powai,7.59,723
3945,Borivali West,1.87,720
3946,Worli,2.02,1769
3947,Worli,7.37,1107
3948,Borivali West,4.16,793
3949,Chembur,5.97,1596
3950,Bandra East,6.87,1439
3951,Powai,1.66,724
3952,Powai,5.02,852
3953,Andheri West,3.56,626
3954,Andheri West,6.4,1757
3955,Andheri West,4.29,646
3956,Borivali West,5.65,981
3957,Borivali West,6.92,739
3958,Borivali West,6.93,1559
3959,Powai,1.57,1564
3960,Andheri West,6.92,1628
3961,Andheri West,4.96,1272
3962,Chembur,7.69,1407
3963,Chembur,5.34,715
3964,Worli,8.05,938
3965,Bandra East,1.38,1631
3966,Chembur,3.36,1750
3967,Bandra East,3.61,1149
3968,Worli,3.3,601
3969,Andheri West,3.39,1448
3970,Borivali West,6.67,735
3971,Worli,6.49,1499
3972,Powai,5.21,643
3973,Borivali West,3.62,1430
3974,Borivali West,6.82,1457
3975,Bandra East,7.53,778
3976,Andheri West,5.34,1083
3977,Borivali West,5.32,833
3978,Worli,4.36,1330
3979,Worli,8.05,659
3980,Bandra East,4.35,1563
3981,Worli,7.04,1393
3982,Borivali West,4.87,1432
3983,Borivali West,7.17,1506
3984,Borivali West,6.42,1215
3985,Powai,5.34,678
3986,Andheri West,6.29,1536
3987,Worli,7.97,1616
3988,Worli,8.1,1156
3989,Andheri West,6.75,712
3990,Bandra East,4.38,817
3991,Worli,7.21,1152
3992,Powai,8.45,1309
3993,Andheri West,1.95,1155
3994,Bandra East,5.18,1596
3995,Powai,2.75,1736
3996,Borivali West,8.26,1161
3997,Borivali West,5.03,886
3998,Bandra East,2.38,930
3999,Chembur,7.77,1643
4000,Bandra East,1.64,838
4001,Worli,3.96,1738
4002,Powai,4.47,1692
4003,Borivali West,2.75,1032
4004,Worli,7.51,741
4005,Andheri West,6.7,895
4006,Borivali West,4.5,1272
4007,Powai,2.89,1476
4008,Chembur,7.15,1220
4009,Borivali West,5.99,1565
4010,Borivali West,6.3,1249
4011,Worli,6.62,1447
4012,Chembur,4.98,1659
4013,Worli,1.37,1299
4014,Powai,3.16,1727
4015,Powai,7.34,1539
4016,Chembur,7.54,1201
4017,Worli,4.28,1238
4018,Andheri West,8.24,606
4019,Chembur,2.16,857
4020,Worli,2.32,1725
4021,Chembur,2.4,764
4022,Worli,4.31,779
4023,Borivali West,8.0,1112
4024,Borivali West,7.01,1406
4025,Chembur,4.24,1040
4026,Chembur,6.23,1362
4027,Powai,1.73,1418
4028,Andheri West,5.46,1151
4029,Borivali West,8.36,1522
4030,Powai,2.57,1370
4031,Borivali West,6.88,944
4032,Andheri West,7.88,1545
4033,Worli,1.7,1611
4034,Powai,1.56,1381
4035,Andheri West,3.82,1331
4036,Andheri West,6.07,1290
4037,Borivali West,4.75,812
4038,Worli,6.83,1131
4039,Andheri West,7.49,1054
4040,Borivali West,7.32,606
4041,Bandra East,6.94,818
4042,Chembur,3.42,835
4043,Worli,4.64,999
4044,Andheri West,2.38,1512
4045,Andheri West,4.25,1371
4046,Powai,7.62,1570
4047,Andheri West,7.88,1365
4048,Bandra East,1.23,976
4049,Powai,3.05,756
4050,Worli,5.74,745
4051,Borivali West,7.99,709
4052,Chembur,5.42,620
4053,Andheri West,7.54,1671
4054,Worli,6.1,1510
4055,Andheri West,7.27,1109
4056,Bandra East,6.75,1008
4057,Worli,4.02,662
4058,Powai,3.56,1153
4059,Bandra East,3.37,1376
4060,Powai,4.12,1283
4061,Chembur,2.57,1588
4062,Worli,3.9,723
4063,Powai,1.45,872
4064,Chembur,2.08,1727
4065,Worli,5.87,959
4066,Powai,6.11,939
4067,Chembur,6.68,1441
4068,Bandra East,8.31,1407
4069,Bandra East,8.36,1617
4070,Worli,4.95,1028
4071,Chembur,6.87,1620
4072,Borivali West,2.54,1759
4073,Borivali West,1.83,1146
4074,Borivali West,2.49,974
4075,Worli,1.8,1627
4076,Chembur,3.25,1442
4077,Worli,5.63,1579
4078,Powai,5.16,1321
4079,Powai,7.98,1202
4080,Chembur,5.89,1119
4081,Chembur,6.91,1433
4082,Worli,1.76,992
4083,Bandra East,6.23,1142
4084,Borivali West,5.66,1246
4085,Bandra East,8.39,1296
4086,Worli,2.32,813
4087,Worli,5.47,938
4088,Chembur,7.66,1698
4089,Andheri West,6.31,1036
